x1 y1 z1 x2 y2 z2 radius R G B time type 
-0.6911 -1.1724 -27.0817 -0.6547 -1.1739 -27.1649 0.0200 0.6275 0.5882 0.1176 21.5886 3.0000 
-0.7817 -1.1774 -26.8652 -0.8496 -1.1663 -26.9378 0.0200 0.7843 0.7843 0.0392 20.2436 4.0000 
-0.8496 -1.1663 -26.9378 -0.9155 -1.1497 -27.0111 0.0200 0.7843 0.7843 0.0392 20.3234 4.0000 
-0.9155 -1.1497 -27.0111 -0.9812 -1.1331 -27.0846 0.0200 0.7843 0.7843 0.0392 20.4695 4.0000 
-0.9812 -1.1331 -27.0846 -1.0292 -1.1328 -27.1494 0.0200 0.7843 0.7843 0.0392 21.4395 4.0000 
-0.6911 -1.1724 -27.0817 -0.7510 -1.1840 -27.1610 0.0200 0.7843 0.7843 0.0392 21.6464 4.0000 
-0.7510 -1.1840 -27.1610 -0.8055 -1.1934 -27.2443 0.0200 0.7843 0.7843 0.0392 21.7280 4.0000 
-0.8055 -1.1934 -27.2443 -0.8616 -1.2026 -27.3265 0.0200 0.7843 0.7843 0.0392 21.8685 4.0000 
-0.8616 -1.2026 -27.3265 -0.9117 -1.2039 -27.4107 0.0200 0.7843 0.7843 0.0392 22.9673 4.0000 
-0.5873 -1.7540 -26.6046 -0.5822 -1.8290 -26.6448 0.0200 0.6275 0.5882 0.1176 21.1238 3.0000 
-0.5822 -1.8290 -26.6448 -0.5964 -1.9061 -26.7068 0.0200 0.6275 0.5882 0.1176 21.1934 3.0000 
-0.5964 -1.9061 -26.7068 -0.6092 -1.9813 -26.7715 0.0200 0.6275 0.5882 0.1176 21.2978 3.0000 
-0.6092 -1.9813 -26.7715 -0.6131 -2.0152 -26.7925 0.0200 0.6275 0.5882 0.1176 21.3603 3.0000 
-0.6131 -2.0152 -26.7925 -0.6181 -2.1022 -26.8415 0.0200 0.6275 0.5882 0.1176 21.7795 3.0000 
-0.6181 -2.1022 -26.8415 -0.6194 -2.1154 -26.8501 0.0200 0.6275 0.5882 0.1176 22.5344 3.0000 
-0.5822 -1.8290 -26.6448 -0.4879 -1.8409 -26.6761 0.0200 0.7843 0.7843 0.0392 21.2702 4.0000 
-0.4879 -1.8409 -26.6761 -0.3922 -1.8451 -26.7045 0.0200 0.7843 0.7843 0.0392 21.3548 4.0000 
-0.3922 -1.8451 -26.7045 -0.2957 -1.8500 -26.7305 0.0200 0.7843 0.7843 0.0392 21.4825 4.0000 
-0.2957 -1.8500 -26.7305 -0.2007 -1.8395 -26.7599 0.0200 0.7843 0.7843 0.0392 21.7514 4.0000 
-0.2007 -1.8395 -26.7599 -0.1502 -1.8341 -26.7756 0.0200 0.7843 0.7843 0.0392 22.9621 4.0000 
-0.6131 -2.0152 -26.7925 -0.5448 -2.0208 -26.8653 0.0200 0.7843 0.7843 0.0392 22.5844 4.0000 
-0.5448 -2.0208 -26.8653 -0.4836 -2.0073 -26.9432 0.0200 0.7843 0.7843 0.0392 22.6520 4.0000 
-0.4836 -2.0073 -26.9432 -0.4177 -2.0000 -27.0181 0.0200 0.7843 0.7843 0.0392 22.7562 4.0000 
-0.4177 -2.0000 -27.0181 -0.3581 -1.9945 -27.0982 0.0200 0.7843 0.7843 0.0392 22.9957 4.0000 
-0.3581 -1.9945 -27.0982 -0.3293 -1.9962 -27.1278 0.0200 0.7843 0.7843 0.0392 23.8796 4.0000 
-0.1841 -1.9185 -26.2488 -0.1929 -1.9565 -26.1567 0.0200 0.6275 0.5882 0.1176 22.2285 3.0000 
-0.1929 -1.9565 -26.1567 -0.1939 -1.9613 -26.1440 0.0200 0.6275 0.5882 0.1176 22.2386 3.0000 
-0.1939 -1.9613 -26.1440 -0.2095 -2.0172 -26.0625 0.0200 0.6275 0.5882 0.1176 22.3285 3.0000 
-0.2095 -2.0172 -26.0625 -0.2326 -2.0628 -25.9766 0.0200 0.6275 0.5882 0.1176 22.4704 3.0000 
-0.2326 -2.0628 -25.9766 -0.2432 -2.0801 -25.9421 0.0200 0.6275 0.5882 0.1176 22.5616 3.0000 
-0.2432 -2.0801 -25.9421 -0.2939 -2.1313 -25.8872 0.0200 0.6275 0.5882 0.1176 23.8881 3.0000 
-0.1939 -1.9613 -26.1440 -0.1830 -1.8906 -26.0742 0.0200 0.7843 0.7843 0.0392 22.3743 4.0000 
-0.1830 -1.8906 -26.0742 -0.1793 -1.8199 -26.0035 0.0200 0.7843 0.7843 0.0392 22.4504 4.0000 
-0.1793 -1.8199 -26.0035 -0.1758 -1.7491 -25.9330 0.0200 0.7843 0.7843 0.0392 22.5709 4.0000 
-0.1758 -1.7491 -25.9330 -0.1726 -1.6782 -25.8625 0.0200 0.7843 0.7843 0.0392 22.8828 4.0000 
-0.1726 -1.6782 -25.8625 -0.1719 -1.6580 -25.8412 0.0200 0.7843 0.7843 0.0392 23.7724 4.0000 
-0.2432 -2.0801 -25.9421 -0.2862 -2.1695 -25.9542 0.0200 0.7843 0.7843 0.0392 23.9358 4.0000 
-0.2862 -2.1695 -25.9542 -0.3223 -2.2618 -25.9678 0.0200 0.7843 0.7843 0.0392 24.0000 4.0000 
-0.3223 -2.2618 -25.9678 -0.3576 -2.3550 -25.9758 0.0200 0.7843 0.7843 0.0392 24.0981 4.0000 
-0.3576 -2.3550 -25.9758 -0.3957 -2.4456 -25.9946 0.0200 0.7843 0.7843 0.0392 24.3146 4.0000 
-0.3957 -2.4456 -25.9946 -0.4147 -2.4870 -26.0031 0.0200 0.7843 0.7843 0.0392 25.1892 4.0000 
0.4669 -1.8465 -26.1872 0.5201 -1.9037 -26.1248 0.0200 0.6275 0.5882 0.1176 23.8495 3.0000 
0.5201 -1.9037 -26.1248 0.5235 -1.9071 -26.1207 0.0200 0.6275 0.5882 0.1176 23.8530 3.0000 
0.5235 -1.9071 -26.1207 0.6002 -1.9483 -26.0715 0.0200 0.6275 0.5882 0.1176 23.9196 3.0000 
0.6002 -1.9483 -26.0715 0.6909 -1.9852 -26.0514 0.0200 0.6275 0.5882 0.1176 24.0248 3.0000 
0.6909 -1.9852 -26.0514 0.7286 -1.9965 -26.0444 0.0200 0.6275 0.5882 0.1176 24.0926 3.0000 
0.7286 -1.9965 -26.0444 0.8006 -2.0075 -25.9916 0.0200 0.6275 0.5882 0.1176 25.0748 3.0000 
0.5235 -1.9071 -26.1207 0.6056 -1.9367 -26.1695 0.0200 0.7843 0.7843 0.0392 23.9724 4.0000 
0.6056 -1.9367 -26.1695 0.6941 -1.9500 -26.2143 0.0200 0.7843 0.7843 0.0392 24.0596 4.0000 
0.6941 -1.9500 -26.2143 0.7853 -1.9634 -26.2528 0.0200 0.7843 0.7843 0.0392 24.2170 4.0000 
0.7853 -1.9634 -26.2528 0.8598 -1.9801 -26.2888 0.0200 0.7843 0.7843 0.0392 25.3027 4.0000 
0.7286 -1.9965 -26.0444 0.7601 -1.9846 -25.9502 0.0200 0.7843 0.7843 0.0392 25.1323 4.0000 
0.7601 -1.9846 -25.9502 0.7896 -1.9789 -25.8549 0.0200 0.7843 0.7843 0.0392 25.2139 4.0000 
0.7896 -1.9789 -25.8549 0.8085 -1.9753 -25.7567 0.0200 0.7843 0.7843 0.0392 25.3555 4.0000 
0.8085 -1.9753 -25.7567 0.8310 -1.9784 -25.6640 0.0200 0.7843 0.7843 0.0392 26.4392 4.0000 
1.1738 -1.8775 -26.0166 1.1677 -1.9157 -26.1089 0.0200 0.6275 0.5882 0.1176 26.5688 3.0000 
1.1677 -1.9157 -26.1089 1.1669 -1.9180 -26.1154 0.0200 0.6275 0.5882 0.1176 26.5731 3.0000 
1.1669 -1.9180 -26.1154 1.1735 -1.9428 -26.2120 0.0200 0.6275 0.5882 0.1176 26.6490 3.0000 
1.1735 -1.9428 -26.2120 1.1841 -1.9556 -26.3106 0.0200 0.6275 0.5882 0.1176 26.7658 3.0000 
1.1841 -1.9556 -26.3106 1.1890 -1.9601 -26.3501 0.0200 0.6275 0.5882 0.1176 26.8383 3.0000 
1.1890 -1.9601 -26.3501 1.1971 -1.9816 -26.4474 0.0200 0.6275 0.5882 0.1176 27.6744 3.0000 
1.1971 -1.9816 -26.4474 1.1973 -1.9821 -26.4496 0.0200 0.6275 0.5882 0.1176 28.0296 3.0000 
1.1669 -1.9180 -26.1154 1.2129 -1.8528 -26.1756 0.0200 0.7843 0.7843 0.0392 26.7024 4.0000 
1.2129 -1.8528 -26.1756 1.2577 -1.7850 -26.2339 0.0200 0.7843 0.7843 0.0392 26.7737 4.0000 
1.2577 -1.7850 -26.2339 1.3011 -1.7103 -26.2843 0.0200 0.7843 0.7843 0.0392 26.8915 4.0000 
1.3011 -1.7103 -26.2843 1.3395 -1.6312 -26.3319 0.0200 0.7843 0.7843 0.0392 27.3042 4.0000 
1.3395 -1.6312 -26.3319 1.3440 -1.6215 -26.3373 0.0200 0.7843 0.7843 0.0392 27.9258 4.0000 
1.1890 -1.9601 -26.3501 1.1333 -1.8853 -26.3863 0.0200 0.7843 0.7843 0.0392 28.0869 4.0000 
1.1333 -1.8853 -26.3863 1.0761 -1.8120 -26.4231 0.0200 0.7843 0.7843 0.0392 28.1659 4.0000 
1.0761 -1.8120 -26.4231 1.0294 -1.7310 -26.4585 0.0200 0.7843 0.7843 0.0392 28.2939 4.0000 
1.0294 -1.7310 -26.4585 0.9864 -1.6479 -26.4937 0.0200 0.7843 0.7843 0.0392 28.6770 4.0000 
0.9864 -1.6479 -26.4937 0.9785 -1.6314 -26.4998 0.0200 0.7843 0.7843 0.0392 29.4820 4.0000 
-1.8516 1.6382 -27.4648 -1.9499 1.6516 -27.4775 0.0300 0.5490 0.4902 0.1569 17.7903 2.0000 
-1.9499 1.6516 -27.4775 -2.0481 1.6658 -27.4900 0.0300 0.5490 0.4902 0.1569 17.8605 2.0000 
-2.0481 1.6658 -27.4900 -2.0872 1.6654 -27.4952 0.0300 0.5490 0.4902 0.1569 17.8885 2.0000 
-2.0872 1.6654 -27.4952 -2.1860 1.6499 -27.4931 0.0300 0.5490 0.4902 0.1569 17.9601 2.0000 
-2.1860 1.6499 -27.4931 -2.2845 1.6422 -27.4778 0.0300 0.5490 0.4902 0.1569 18.0326 2.0000 
-2.2845 1.6422 -27.4778 -2.3835 1.6369 -27.4646 0.0300 0.5490 0.4902 0.1569 18.1062 2.0000 
-2.3835 1.6369 -27.4646 -2.4805 1.6604 -27.4705 0.0300 0.5490 0.4902 0.1569 18.1807 2.0000 
-2.4805 1.6604 -27.4705 -2.5794 1.6608 -27.4854 0.0300 0.5490 0.4902 0.1569 18.2563 2.0000 
-2.5794 1.6608 -27.4854 -2.6781 1.6590 -27.5011 0.0300 0.5490 0.4902 0.1569 18.3330 2.0000 
-2.6781 1.6590 -27.5011 -2.7747 1.6445 -27.5227 0.0300 0.5490 0.4902 0.1569 18.4108 2.0000 
-2.7747 1.6445 -27.5227 -2.8392 1.6420 -27.5280 0.0300 0.5490 0.4902 0.1569 18.4618 2.0000 
-2.8392 1.6420 -27.5280 -2.9385 1.6307 -27.5261 0.0300 0.5490 0.4902 0.1569 18.5414 2.0000 
-2.9385 1.6307 -27.5261 -3.0334 1.6040 -27.5088 0.0300 0.5490 0.4902 0.1569 18.6223 2.0000 
-3.0334 1.6040 -27.5088 -3.1306 1.5828 -27.4999 0.0300 0.5490 0.4902 0.1569 18.7044 2.0000 
-3.1306 1.5828 -27.4999 -3.2301 1.5827 -27.4898 0.0300 0.5490 0.4902 0.1569 18.7878 2.0000 
-3.2301 1.5827 -27.4898 -3.3220 1.5432 -27.4871 0.0300 0.5490 0.4902 0.1569 18.8725 2.0000 
-3.3220 1.5432 -27.4871 -3.3627 1.5305 -27.4906 0.0300 0.5490 0.4902 0.1569 18.9091 2.0000 
-3.3627 1.5305 -27.4906 -3.4437 1.4721 -27.4952 0.0300 0.5490 0.4902 0.1569 18.9958 2.0000 
-3.4437 1.4721 -27.4952 -3.5148 1.4023 -27.5039 0.0300 0.5490 0.4902 0.1569 19.0838 2.0000 
-3.5148 1.4023 -27.5039 -3.5980 1.3512 -27.5252 0.0300 0.5490 0.4902 0.1569 19.1733 2.0000 
-3.5980 1.3512 -27.5252 -3.6816 1.2969 -27.5340 0.0300 0.5490 0.4902 0.1569 19.2644 2.0000 
-3.6816 1.2969 -27.5340 -3.7645 1.2421 -27.5447 0.0300 0.5490 0.4902 0.1569 19.3570 2.0000 
-3.7645 1.2421 -27.5447 -3.8472 1.1860 -27.5488 0.0300 0.5490 0.4902 0.1569 19.4512 2.0000 
-3.8472 1.1860 -27.5488 -3.8937 1.1545 -27.5510 0.0300 0.5490 0.4902 0.1569 19.5049 2.0000 
-3.8937 1.1545 -27.5510 -3.9899 1.1311 -27.5370 0.0300 0.5490 0.4902 0.1569 19.6017 2.0000 
-3.9899 1.1311 -27.5370 -4.0828 1.0963 -27.5241 0.0300 0.5490 0.4902 0.1569 19.7004 2.0000 
-4.0828 1.0963 -27.5241 -4.1751 1.0600 -27.5116 0.0300 0.5490 0.4902 0.1569 19.8008 2.0000 
-4.1751 1.0600 -27.5116 -4.2644 1.0151 -27.5138 0.0300 0.5490 0.4902 0.1569 19.9032 2.0000 
-4.2644 1.0151 -27.5138 -4.3324 0.9815 -27.5203 0.0300 0.5490 0.4902 0.1569 19.9824 2.0000 
-4.3324 0.9815 -27.5203 -4.4254 0.9476 -27.5342 0.0300 0.5490 0.4902 0.1569 20.0883 2.0000 
-4.4254 0.9476 -27.5342 -4.5185 0.9139 -27.5483 0.0300 0.5490 0.4902 0.1569 20.1964 2.0000 
-4.5185 0.9139 -27.5483 -4.6124 0.8794 -27.5472 0.0300 0.5490 0.4902 0.1569 20.3067 2.0000 
-4.6124 0.8794 -27.5472 -4.7057 0.8435 -27.5468 0.0300 0.5490 0.4902 0.1569 20.4192 2.0000 
-4.7057 0.8435 -27.5468 -4.7457 0.8291 -27.5457 0.0300 0.5490 0.4902 0.1569 20.4679 2.0000 
-4.7457 0.8291 -27.5457 -4.8361 0.7863 -27.5483 0.0300 0.5490 0.4902 0.1569 20.5839 2.0000 
-4.8361 0.7863 -27.5483 -4.9266 0.7441 -27.5540 0.0300 0.5490 0.4902 0.1569 20.7025 2.0000 
-4.9266 0.7441 -27.5540 -5.0141 0.6962 -27.5602 0.0300 0.5490 0.4902 0.1569 20.8237 2.0000 
-5.0141 0.6962 -27.5602 -5.0486 0.6818 -27.5628 0.0300 0.5490 0.4902 0.1569 20.8699 2.0000 
-5.0486 0.6818 -27.5628 -5.1375 0.6365 -27.5700 0.0300 0.5490 0.4902 0.1569 20.9950 2.0000 
-5.1375 0.6365 -27.5700 -5.2298 0.5992 -27.5791 0.0300 0.5490 0.4902 0.1569 21.1231 2.0000 
-5.2298 0.5992 -27.5791 -5.3197 0.5553 -27.5799 0.0300 0.5490 0.4902 0.1569 21.2543 2.0000 
-5.3197 0.5553 -27.5799 -5.4064 0.5057 -27.5831 0.0300 0.5490 0.4902 0.1569 21.3888 2.0000 
-5.4064 0.5057 -27.5831 -5.4921 0.4541 -27.5823 0.0300 0.5490 0.4902 0.1569 21.5268 2.0000 
-5.4921 0.4541 -27.5823 -5.5312 0.4358 -27.5846 0.0300 0.5490 0.4902 0.1569 21.5876 2.0000 
-5.5312 0.4358 -27.5846 -5.6216 0.3932 -27.5900 0.0300 0.5490 0.4902 0.1569 21.7308 2.0000 
-5.6216 0.3932 -27.5900 -5.7059 0.3395 -27.5915 0.0300 0.5490 0.4902 0.1569 21.8779 2.0000 
-5.7059 0.3395 -27.5915 -5.7910 0.2870 -27.5905 0.0300 0.5490 0.4902 0.1569 22.0292 2.0000 
-5.7910 0.2870 -27.5905 -5.8634 0.2483 -27.5799 0.0300 0.5490 0.4902 0.1569 22.1577 2.0000 
-5.8634 0.2483 -27.5799 -5.9548 0.2078 -27.5805 0.0300 0.5490 0.4902 0.1569 22.3171 2.0000 
-5.9548 0.2078 -27.5805 -6.0421 0.1600 -27.5702 0.0300 0.5490 0.4902 0.1569 22.4814 2.0000 
-6.0421 0.1600 -27.5702 -6.1347 0.1229 -27.5630 0.0300 0.5490 0.4902 0.1569 22.6509 2.0000 
-6.1347 0.1229 -27.5630 -6.1645 0.1127 -27.5633 0.0300 0.5490 0.4902 0.1569 22.7054 2.0000 
-6.1645 0.1127 -27.5633 -6.2603 0.0839 -27.5622 0.0300 0.5490 0.4902 0.1569 22.8822 2.0000 
-6.2603 0.0839 -27.5622 -6.3509 0.0448 -27.5461 0.0300 0.5490 0.4902 0.1569 23.0650 2.0000 
-6.3509 0.0448 -27.5461 -6.4456 0.0128 -27.5444 0.0300 0.5490 0.4902 0.1569 23.2542 2.0000 
-6.4456 0.0128 -27.5444 -6.5405 -0.0187 -27.5449 0.0300 0.5490 0.4902 0.1569 23.4503 2.0000 
-6.5405 -0.0187 -27.5449 -6.6306 -0.0620 -27.5426 0.0300 0.5490 0.4902 0.1569 23.6538 2.0000 
-6.6306 -0.0620 -27.5426 -6.6607 -0.0772 -27.5428 0.0300 0.5490 0.4902 0.1569 23.7242 2.0000 
-6.6607 -0.0772 -27.5428 -6.7389 -0.1364 -27.5623 0.0300 0.5490 0.4902 0.1569 23.9385 2.0000 
-6.7389 -0.1364 -27.5623 -6.8225 -0.1856 -27.5867 0.0300 0.5490 0.4902 0.1569 24.1617 2.0000 
-6.8225 -0.1856 -27.5867 -6.9062 -0.2365 -27.6066 0.0300 0.5490 0.4902 0.1569 24.3946 2.0000 
-6.9062 -0.2365 -27.6066 -6.9921 -0.2865 -27.6176 0.0300 0.5490 0.4902 0.1569 24.6380 2.0000 
-6.9921 -0.2865 -27.6176 -7.0050 -0.2925 -27.6191 0.0300 0.5490 0.4902 0.1569 24.6736 2.0000 
-7.0050 -0.2925 -27.6191 -7.0866 -0.3503 -27.6221 0.0300 0.5490 0.4902 0.1569 24.9303 2.0000 
-7.0866 -0.3503 -27.6221 -7.1691 -0.4064 -27.6161 0.0300 0.5490 0.4902 0.1569 25.1998 2.0000 
-7.1691 -0.4064 -27.6161 -7.2513 -0.4630 -27.6094 0.0300 0.5490 0.4902 0.1569 25.4835 2.0000 
-7.2513 -0.4630 -27.6094 -7.3338 -0.5187 -27.6002 0.0300 0.5490 0.4902 0.1569 25.7829 2.0000 
-7.3338 -0.5187 -27.6002 -7.3757 -0.5472 -27.6006 0.0300 0.5490 0.4902 0.1569 25.9411 2.0000 
-7.3757 -0.5472 -27.6006 -7.4636 -0.5946 -27.6049 0.0300 0.5490 0.4902 0.1569 26.2679 2.0000 
-7.4636 -0.5946 -27.6049 -7.5527 -0.6400 -27.6039 0.0300 0.5490 0.4902 0.1569 26.6159 2.0000 
-7.5527 -0.6400 -27.6039 -7.6467 -0.6740 -27.6028 0.0300 0.5490 0.4902 0.1569 26.9879 2.0000 
-7.6467 -0.6740 -27.6028 -7.7352 -0.7110 -27.5745 0.0300 0.5490 0.4902 0.1569 27.3875 2.0000 
-7.7352 -0.7110 -27.5745 -7.8257 -0.7407 -27.5441 0.0300 0.5490 0.4902 0.1569 27.8192 2.0000 
-7.8257 -0.7407 -27.5441 -7.9237 -0.7564 -27.5313 0.0300 0.5490 0.4902 0.1569 28.2885 2.0000 
-7.9237 -0.7564 -27.5313 -7.9265 -0.7568 -27.5309 0.0300 0.5490 0.4902 0.1569 28.3026 2.0000 
-7.9265 -0.7568 -27.5309 -8.0239 -0.7710 -27.5134 0.0300 0.5490 0.4902 0.1569 28.8182 2.0000 
-8.0239 -0.7710 -27.5134 -8.1233 -0.7786 -27.5217 0.0300 0.5490 0.4902 0.1569 29.3883 2.0000 
-8.1233 -0.7786 -27.5217 -8.2171 -0.7940 -27.5359 0.0300 0.5490 0.4902 0.1569 30.0000 2.0000 
-2.0872 1.6654 -27.4952 -2.1360 1.6472 -27.4098 0.0200 0.6275 0.5882 0.1176 18.7837 3.0000 
-2.1360 1.6472 -27.4098 -2.1404 1.6449 -27.4015 0.0200 0.6275 0.5882 0.1176 18.7897 3.0000 
-2.1404 1.6449 -27.4015 -2.1956 1.6389 -27.3183 0.0200 0.6275 0.5882 0.1176 18.8654 3.0000 
-2.1956 1.6389 -27.3183 -2.2405 1.6308 -27.2293 0.0200 0.6275 0.5882 0.1176 18.9868 3.0000 
-2.2405 1.6308 -27.2293 -2.2579 1.6170 -27.1961 0.0200 0.6275 0.5882 0.1176 19.0668 3.0000 
-2.2579 1.6170 -27.1961 -2.2913 1.5837 -27.1268 0.0200 0.6275 0.5882 0.1176 20.1456 3.0000 
-2.1404 1.6449 -27.4015 -2.2065 1.7157 -27.3766 0.0200 0.7843 0.7843 0.0392 18.9087 4.0000 
-2.2065 1.7157 -27.3766 -2.2709 1.7882 -27.3520 0.0200 0.7843 0.7843 0.0392 18.9898 4.0000 
-2.2709 1.7882 -27.3520 -2.3321 1.8636 -27.3284 0.0200 0.7843 0.7843 0.0392 19.1279 4.0000 
-2.3321 1.8636 -27.3284 -2.3979 1.9360 -27.3075 0.0200 0.7843 0.7843 0.0392 20.0153 4.0000 
-2.3979 1.9360 -27.3075 -2.3987 1.9369 -27.3073 0.0200 0.7843 0.7843 0.0392 20.2396 4.0000 
-2.2579 1.6170 -27.1961 -2.2830 1.6971 -27.1418 0.0200 0.7843 0.7843 0.0392 20.2009 4.0000 
-2.2830 1.6971 -27.1418 -2.3082 1.7772 -27.0874 0.0200 0.7843 0.7843 0.0392 20.2834 4.0000 
-2.3082 1.7772 -27.0874 -2.3242 1.8636 -27.0397 0.0200 0.7843 0.7843 0.0392 20.4506 4.0000 
-2.3242 1.8636 -27.0397 -2.3309 1.9143 -27.0092 0.0200 0.7843 0.7843 0.0392 21.3176 4.0000 
-2.8392 1.6420 -27.5280 -2.8888 1.6738 -27.4472 0.0200 0.6275 0.5882 0.1176 19.4601 3.0000 
-2.8888 1.6738 -27.4472 -2.8890 1.6740 -27.4468 0.0200 0.6275 0.5882 0.1176 19.4604 3.0000 
-2.8890 1.6740 -27.4468 -2.9469 1.6724 -27.3652 0.0200 0.6275 0.5882 0.1176 19.5337 3.0000 
-2.9469 1.6724 -27.3652 -3.0147 1.6807 -27.2923 0.0200 0.6275 0.5882 0.1176 19.6491 3.0000 
-3.0147 1.6807 -27.2923 -3.0428 1.6850 -27.2641 0.0200 0.6275 0.5882 0.1176 19.7232 3.0000 
-3.0428 1.6850 -27.2641 -3.0977 1.6817 -27.1912 0.0200 0.6275 0.5882 0.1176 20.8152 3.0000 
-2.8890 1.6740 -27.4468 -2.9336 1.7611 -27.4673 0.0200 0.7843 0.7843 0.0392 19.5864 4.0000 
-2.9336 1.7611 -27.4673 -2.9663 1.8530 -27.4895 0.0200 0.7843 0.7843 0.0392 19.6694 4.0000 
-2.9663 1.8530 -27.4895 -2.9990 1.9448 -27.5118 0.0200 0.7843 0.7843 0.0392 19.8033 4.0000 
-2.9990 1.9448 -27.5118 -3.0275 2.0386 -27.5316 0.0200 0.7843 0.7843 0.0392 20.1948 4.0000 
-3.0275 2.0386 -27.5316 -3.0331 2.0580 -27.5359 0.0200 0.7843 0.7843 0.0392 21.0589 4.0000 
-3.0428 1.6850 -27.2641 -3.0114 1.7665 -27.2153 0.0200 0.7843 0.7843 0.0392 20.8736 4.0000 
-3.0114 1.7665 -27.2153 -2.9821 1.8470 -27.1638 0.0200 0.7843 0.7843 0.0392 20.9566 4.0000 
-2.9821 1.8470 -27.1638 -2.9519 1.9275 -27.1128 0.0200 0.7843 0.7843 0.0392 21.1009 4.0000 
-2.9519 1.9275 -27.1128 -2.9210 2.0032 -27.0652 0.0200 0.7843 0.7843 0.0392 22.1968 4.0000 
-3.3627 1.5305 -27.4906 -3.4303 1.5915 -27.4493 0.0200 0.6275 0.5882 0.1176 19.9909 3.0000 
-3.4303 1.5915 -27.4493 -3.4376 1.5980 -27.4449 0.0200 0.6275 0.5882 0.1176 19.9968 3.0000 
-3.4376 1.5980 -27.4449 -3.5261 1.6210 -27.4042 0.0200 0.6275 0.5882 0.1176 20.0615 3.0000 
-3.5261 1.6210 -27.4042 -3.6140 1.6455 -27.3634 0.0200 0.6275 0.5882 0.1176 20.1600 3.0000 
-3.6140 1.6455 -27.3634 -3.6494 1.6529 -27.3464 0.0200 0.6275 0.5882 0.1176 20.2201 3.0000 
-3.6494 1.6529 -27.3464 -3.7406 1.6657 -27.3072 0.0200 0.6275 0.5882 0.1176 20.7107 3.0000 
-3.7406 1.6657 -27.3072 -3.7481 1.6668 -27.3040 0.0200 0.6275 0.5882 0.1176 21.2647 3.0000 
-3.4376 1.5980 -27.4449 -3.5067 1.5421 -27.3990 0.0200 0.7843 0.7843 0.0392 20.1323 4.0000 
-3.5067 1.5421 -27.3990 -3.5670 1.4910 -27.3378 0.0200 0.7843 0.7843 0.0392 20.2228 4.0000 
-3.5670 1.4910 -27.3378 -3.6280 1.4421 -27.2755 0.0200 0.7843 0.7843 0.0392 20.3763 4.0000 
-3.6280 1.4421 -27.2755 -3.6859 1.3925 -27.2107 0.0200 0.7843 0.7843 0.0392 21.2254 4.0000 
-3.6859 1.3925 -27.2107 -3.6872 1.3913 -27.2092 0.0200 0.7843 0.7843 0.0392 21.6237 4.0000 
-3.6494 1.6529 -27.3464 -3.7322 1.6481 -27.4023 0.0200 0.7843 0.7843 0.0392 21.3222 4.0000 
-3.7322 1.6481 -27.4023 -3.8159 1.6531 -27.4568 0.0200 0.7843 0.7843 0.0392 21.4102 4.0000 
-3.8159 1.6531 -27.4568 -3.8873 1.6620 -27.5262 0.0200 0.7843 0.7843 0.0392 21.6049 4.0000 
-3.8873 1.6620 -27.5262 -3.9204 1.6637 -27.5582 0.0200 0.7843 0.7843 0.0392 22.4295 4.0000 
-3.8937 1.1545 -27.5510 -3.8802 1.0656 -27.5605 0.0200 0.6275 0.5882 0.1176 20.7204 3.0000 
-3.8802 1.0656 -27.5605 -3.8713 0.9666 -27.5497 0.0200 0.6275 0.5882 0.1176 20.7876 3.0000 
-3.8713 0.9666 -27.5497 -3.8607 0.8674 -27.5433 0.0200 0.6275 0.5882 0.1176 20.8912 3.0000 
-3.8607 0.8674 -27.5433 -3.8613 0.8274 -27.5448 0.0200 0.6275 0.5882 0.1176 20.9555 3.0000 
-3.8613 0.8274 -27.5448 -3.8508 0.7291 -27.5303 0.0200 0.6275 0.5882 0.1176 21.7389 3.0000 
-3.8508 0.7291 -27.5303 -3.8506 0.7273 -27.5300 0.0200 0.6275 0.5882 0.1176 22.0157 3.0000 
-3.8802 1.0656 -27.5605 -3.8191 1.0519 -27.6384 0.0200 0.7843 0.7843 0.0392 20.8516 4.0000 
-3.8191 1.0519 -27.6384 -3.7530 1.0350 -27.7116 0.0200 0.7843 0.7843 0.0392 20.9389 4.0000 
-3.7530 1.0350 -27.7116 -3.6911 1.0176 -27.7881 0.0200 0.7843 0.7843 0.0392 21.0849 4.0000 
-3.6911 1.0176 -27.7881 -3.6269 1.0065 -27.8640 0.0200 0.7843 0.7843 0.0392 21.6732 4.0000 
-3.6269 1.0065 -27.8640 -3.6220 1.0057 -27.8698 0.0200 0.7843 0.7843 0.0392 22.3238 4.0000 
-3.8613 0.8274 -27.5448 -3.7760 0.7795 -27.5241 0.0200 0.7843 0.7843 0.0392 22.0737 4.0000 
-3.7760 0.7795 -27.5241 -3.6882 0.7327 -27.5145 0.0200 0.7843 0.7843 0.0392 22.1546 4.0000 
-3.6882 0.7327 -27.5145 -3.6035 0.6799 -27.5078 0.0200 0.7843 0.7843 0.0392 22.2889 4.0000 
-3.6035 0.6799 -27.5078 -3.5150 0.6338 -27.5023 0.0200 0.7843 0.7843 0.0392 22.7953 4.0000 
-3.5150 0.6338 -27.5023 -3.5066 0.6293 -27.5016 0.0200 0.7843 0.7843 0.0392 23.4465 4.0000 
-4.3324 0.9815 -27.5203 -4.4078 0.9979 -27.4567 0.0200 0.6275 0.5882 0.1176 21.3357 3.0000 
